molecule_id,inn_name,category,in_pmbjp,in_ddinter,in_nppa,sources,pmbjp_product_count
MOL-01987,sodium glycerophosphate,small_molecule,false,true,false,ddinter,0
MOL-01988,sodium hyaluronate,small_molecule,true,false,false,pmbjp,2
MOL-01989,sodium nitrite,small_molecule,false,false,true,nppa,0
MOL-01990,sodium nitroprusside,small_molecule,false,false,true,nppa,0
MOL-01991,sodium oxybate,small_molecule,false,true,false,ddinter,0
MOL-01992,sodium phosphate monobasic,small_molecule,false,true,false,ddinter,0
MOL-01993,sodium picosulphate,small_molecule,true,false,false,pmbjp,2
MOL-01994,sodium tauroglycocholate digestive enzyme,small_molecule,true,false,false,pmbjp,1
MOL-01995,sodium thiosulfate,small_molecule,false,false,true,nppa,0
MOL-01996,sodium zirconium cyclosilicate,small_molecule,false,true,false,ddinter,0
MOL-01997,sofosbuvir,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-01998,solifenacin,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-01999,solriamfetol,small_molecule,false,true,false,ddinter,0
MOL-02000,soluble insulin,biologic,true,false,false,pmbjp,2
MOL-02001,soluble polyvalent,small_molecule,false,false,true,nppa,0
MOL-02002,solvent,small_molecule,true,false,false,pmbjp,2
MOL-02003,somapacitan,small_molecule,false,true,false,ddinter,0
MOL-02004,somatostatin,small_molecule,false,false,true,nppa,0
MOL-02005,somatotropin,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02006,somatrem,small_molecule,false,true,false,ddinter,0
MOL-02007,sonidegib,small_molecule,false,true,false,ddinter,0
MOL-02008,sorafenib,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02009,sorbitol,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02010,sotalol,small_molecule,false,true,false,ddinter,0
MOL-02011,sparfloxacin,small_molecule,false,true,false,ddinter,0
MOL-02012,specican,small_molecule,true,false,false,pmbjp,1
MOL-02013,spectinomycin,small_molecule,false,true,false,ddinter,0
MOL-02014,spiramycin miu,small_molecule,true,false,false,pmbjp,1
MOL-02015,spironolactone,small_molecule,true,true,true,pmbjp|ddinter|nppa,10
MOL-02016,st john s wort,small_molecule,false,true,false,ddinter,0
MOL-02017,stanozolol,small_molecule,false,true,false,ddinter,0
MOL-02018,stavudine,small_molecule,false,true,true,ddinter|nppa,0
MOL-02019,stiripentol,small_molecule,false,true,false,ddinter,0
MOL-02020,streptokinase,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-02021,streptomycin,small_molecule,false,true,true,ddinter|nppa,0
MOL-02022,streptozocin,small_molecule,false,true,false,ddinter,0
MOL-02023,strontium chloride sr,small_molecule,false,true,false,ddinter,0
MOL-02024,succinylcholine,small_molecule,false,true,true,ddinter|nppa,0
MOL-02025,sucralfate,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02026,sufentanil,small_molecule,false,true,false,ddinter,0
MOL-02027,sugammadex,small_molecule,false,true,false,ddinter,0
MOL-02028,sulbactam,small_molecule,true,false,false,pmbjp,11
MOL-02029,sulfacetamide,small_molecule,false,true,false,ddinter,0
MOL-02030,sulfadiazine,small_molecule,false,true,false,ddinter,0
MOL-02031,sulfadoxine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-02032,sulfamethizole,small_molecule,false,true,false,ddinter,0
MOL-02033,sulfamethoxazole,small_molecule,false,true,false,ddinter,0
MOL-02034,sulfasalazine,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-02035,sulfinpyrazone,small_molecule,false,true,false,ddinter,0
MOL-02036,sulfisoxazole,small_molecule,false,true,false,ddinter,0
MOL-02037,sulindac,small_molecule,false,true,false,ddinter,0
MOL-02038,sulphacetamide,small_molecule,true,false,false,pmbjp,3
MOL-02039,sulphadoxine - pyrimethamine,small_molecule,false,false,true,nppa,0
MOL-02040,sumatriptan,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-02041,sunitinib,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02042,suprofen,small_molecule,false,true,false,ddinter,0
MOL-02043,surfactant,small_molecule,false,false,true,nppa,0
MOL-02044,suvorexant,small_molecule,false,true,false,ddinter,0
MOL-02045,tacrine,small_molecule,false,true,false,ddinter,0
MOL-02046,tacrolimus,small_molecule,true,true,true,pmbjp|ddinter|nppa,4
MOL-02047,tadalafil,small_molecule,true,true,false,pmbjp|ddinter,8
MOL-02048,tafamidis,small_molecule,false,true,false,ddinter,0
MOL-02049,tafasitamab,biologic,false,true,false,ddinter,0
MOL-02050,tafenoquine,small_molecule,false,true,false,ddinter,0
MOL-02051,tagraxofusp,small_molecule,false,true,false,ddinter,0
MOL-02052,talazoparib,small_molecule,false,true,false,ddinter,0
MOL-02053,talimogene laherparepvec,small_molecule,false,true,false,ddinter,0
MOL-02054,tamoxifen,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-02055,tamsulosin,small_molecule,true,true,false,pmbjp|ddinter,6
MOL-02056,tannic acid glycerin,small_molecule,true,false,false,pmbjp,1
MOL-02057,tapentadol,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02058,tasimelteon,small_molecule,false,true,false,ddinter,0
MOL-02059,taurine,small_molecule,true,false,false,pmbjp,1
MOL-02060,tazarotene,small_molecule,false,true,false,ddinter,0
MOL-02061,tazemetostat,small_molecule,false,true,false,ddinter,0
MOL-02062,tazobactam,small_molecule,true,false,true,pmbjp|nppa,3
MOL-02063,tazobactum,small_molecule,true,false,false,pmbjp,3
MOL-02064,tedizolid,small_molecule,false,true,false,ddinter,0
MOL-02065,teduglutide,small_molecule,false,true,false,ddinter,0
MOL-02066,tegaserod,small_molecule,false,true,false,ddinter,0
MOL-02067,teicoplanin,small_molecule,true,false,false,pmbjp,1
MOL-02068,telaprevir,small_molecule,false,true,false,ddinter,0
MOL-02069,telavancin,small_molecule,false,true,false,ddinter,0
MOL-02070,telbivudine,small_molecule,false,true,false,ddinter,0
MOL-02071,telithromycin,small_molecule,false,true,false,ddinter,0
MOL-02072,telmisartan,small_molecule,true,true,false,pmbjp|ddinter,36
MOL-02073,telotristat ethyl,small_molecule,false,true,false,ddinter,0
MOL-02074,temazepam,small_molecule,false,true,false,ddinter,0
MOL-02075,temozolomide,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02076,temsirolimus,small_molecule,false,true,false,ddinter,0
MOL-02077,tenecteplase,small_molecule,false,true,false,ddinter,0
MOL-02078,teneligliptin,small_molecule,true,false,false,pmbjp,11
MOL-02079,teniposide,small_molecule,false,true,false,ddinter,0
MOL-02080,tenofovir,small_molecule,false,false,true,nppa,0
MOL-02081,tenofovir alafenamide,small_molecule,true,false,false,pmbjp,2
MOL-02082,tenofovir disoproxil,small_molecule,true,false,false,pmbjp,4
MOL-02083,teprotumumab,biologic,false,true,false,ddinter,0
MOL-02084,terazosin,small_molecule,false,true,false,ddinter,0
MOL-02085,terazosin tab,small_molecule,true,false,false,pmbjp,2
MOL-02086,terbinafine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-02087,terbutaline,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-02088,terfenadine,small_molecule,false,true,false,ddinter,0
MOL-02089,teriflunomide,small_molecule,false,true,false,ddinter,0
MOL-02090,teriparatide,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02091,terlipressin,small_molecule,true,false,false,pmbjp,1
MOL-02092,terpineol,small_molecule,true,false,false,pmbjp,1
MOL-02093,tesamorelin,small_molecule,false,true,false,ddinter,0
MOL-02094,testolactone,small_molecule,false,true,false,ddinter,0
MOL-02095,testosterone,small_molecule,false,true,false,ddinter,0
MOL-02096,testosterone enanthate,small_molecule,true,false,false,pmbjp,1
MOL-02097,tetanus toxoid,vaccine,false,false,true,nppa,0
MOL-02098,tetanus vaccine,vaccine,true,false,false,pmbjp,1
MOL-02099,tetrabenazine,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02100,tetracaine,small_molecule,false,true,false,ddinter,0
MOL-02101,tetracosactide,small_molecule,false,true,false,ddinter,0
MOL-02102,tetracycline,small_molecule,false,true,false,ddinter,0
MOL-02103,tetraferric tricitrate decahydrate,small_molecule,false,true,false,ddinter,0
MOL-02104,tetrofosmin,small_molecule,false,true,false,ddinter,0
MOL-02105,tetryzoline,small_molecule,false,true,false,ddinter,0
MOL-02106,thalidomide,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02107,thallous,small_molecule,false,true,false,ddinter,0
MOL-02108,theophylline,small_molecule,true,true,false,pmbjp|ddinter,6
MOL-02109,thiabendazole,small_molecule,false,true,false,ddinter,0
MOL-02110,thiamine,small_molecule,true,false,true,pmbjp|nppa,2
MOL-02111,thiethylperazine,small_molecule,false,true,false,ddinter,0
MOL-02112,thimerosal,small_molecule,false,true,false,ddinter,0
MOL-02113,thiocholchicoside,small_molecule,true,false,false,pmbjp,1
MOL-02114,thiocolchicoside,small_molecule,true,false,false,pmbjp,6
MOL-02115,thiopental,small_molecule,false,true,true,ddinter|nppa,0
MOL-02116,thioridazine,small_molecule,false,true,false,ddinter,0
MOL-02117,thiotepa,small_molecule,false,true,false,ddinter,0
MOL-02118,thiothixene,small_molecule,false,true,false,ddinter,0
MOL-02119,thymol,small_molecule,true,false,false,pmbjp,1
MOL-02120,thymol glycerine,small_molecule,true,false,false,pmbjp,1
MOL-02121,thyroid porcine,small_molecule,false,true,false,ddinter,0
MOL-02122,thyrotropin alfa,small_molecule,false,true,false,ddinter,0
MOL-02123,tiagabine,small_molecule,false,true,false,ddinter,0
MOL-02124,tianeptine,small_molecule,true,false,false,pmbjp,1
MOL-02125,ticagrelor,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02126,ticarcillin,small_molecule,false,true,false,ddinter,0
MOL-02127,ticlopidine,small_molecule,false,true,false,ddinter,0
MOL-02128,tigecycline,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02129,tildrakizumab,biologic,false,true,false,ddinter,0
MOL-02130,tilmanocept,small_molecule,false,true,false,ddinter,0
MOL-02131,tiludronic acid,small_molecule,false,true,false,ddinter,0
MOL-02132,timolol,small_molecule,true,true,false,pmbjp|ddinter,6
MOL-02133,tinidazole,small_molecule,true,true,false,pmbjp|ddinter,6
MOL-02134,tinospora cordifolia extract,herbal,true,false,false,pmbjp,1
MOL-02135,tinzaparin,small_molecule,false,true,false,ddinter,0
MOL-02136,tioconazole,small_molecule,false,true,false,ddinter,0
MOL-02137,tioguanine,small_molecule,false,true,false,ddinter,0
MOL-02138,tiotropium,small_molecule,true,true,true,pmbjp|ddinter|nppa,5
MOL-02139,tipiracil,small_molecule,false,true,false,ddinter,0
MOL-02140,tipranavir,small_molecule,false,true,false,ddinter,0
MOL-02141,tirofiban,small_molecule,false,true,false,ddinter,0
MOL-02142,tirofiban hydrochloride i,small_molecule,true,false,false,pmbjp,1
MOL-02143,tisagenlecleucel,small_molecule,false,true,false,ddinter,0
MOL-02144,tivozanib,small_molecule,false,true,false,ddinter,0
MOL-02145,tizanidine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-02146,tobramycin,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02147,tocainide,small_molecule,false,true,false,ddinter,0
MOL-02148,tocilizumab,biologic,false,true,false,ddinter,0
MOL-02149,tofacitinib,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-02150,tofisopam,small_molecule,true,false,false,pmbjp,1
MOL-02151,tolazamide,small_molecule,false,true,false,ddinter,0
MOL-02152,tolazoline,small_molecule,false,true,false,ddinter,0
MOL-02153,tolbutamide,small_molecule,false,true,false,ddinter,0
MOL-02154,tolcapone,small_molecule,false,true,false,ddinter,0
MOL-02155,tolevamer,small_molecule,false,true,false,ddinter,0
MOL-02156,tolmetin,small_molecule,false,true,false,ddinter,0
MOL-02157,tolperisone,small_molecule,true,false,false,pmbjp,2
MOL-02158,tolterodine,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-02159,tolvaptan,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02160,topiramate,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02161,topiroxostat,small_molecule,true,false,false,pmbjp,3
MOL-02162,topotecan,small_molecule,false,true,false,ddinter,0
MOL-02163,torasemide,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-02164,toremifene,small_molecule,false,true,false,ddinter,0
MOL-02165,torsemide,small_molecule,true,false,false,pmbjp,8
MOL-02166,tositumomab,biologic,false,true,false,ddinter,0
MOL-02167,trabectedin,small_molecule,false,true,false,ddinter,0
MOL-02168,tracheostomy,small_molecule,true,false,false,pmbjp,1
MOL-02169,tramadol,small_molecule,true,true,true,pmbjp|ddinter|nppa,7
MOL-02170,trametinib,small_molecule,false,true,false,ddinter,0
MOL-02171,trandolapril,small_molecule,false,true,false,ddinter,0
MOL-02172,tranexamic acid,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02173,tranylcypromine,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02174,trastuzumab,biologic,false,true,true,ddinter|nppa,0
MOL-02175,trastuzumab deruxtecan,biologic,false,true,false,ddinter,0
MOL-02176,trastuzumab emtansine,biologic,false,true,false,ddinter,0
MOL-02177,trastuzumab wfi,biologic,true,false,false,pmbjp,1
MOL-02178,travoprost,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02179,trazodone,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-02180,treprostinil,small_molecule,false,true,false,ddinter,0
MOL-02181,tretinoin,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02182,triamcinolone,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-02183,triamterene,small_molecule,false,true,false,ddinter,0
MOL-02184,triazolam,small_molecule,false,true,false,ddinter,0
MOL-02185,trichlormethiazide,small_molecule,false,true,false,ddinter,0
MOL-02186,tricholine,small_molecule,true,false,false,pmbjp,2
MOL-02187,trichophyton mentagrophytes,small_molecule,false,true,false,ddinter,0
MOL-02188,triclabendazole,small_molecule,false,true,false,ddinter,0
MOL-02189,triclofos,small_molecule,true,false,false,pmbjp,1
MOL-02190,trientine,small_molecule,true,false,false,pmbjp,1
MOL-02191,triethylenetetramine,small_molecule,false,true,false,ddinter,0
MOL-02192,trifarotene,small_molecule,false,true,false,ddinter,0
MOL-02193,trifluoperazine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-02194,triflupromazine,small_molecule,false,true,false,ddinter,0
MOL-02195,trifluridine,small_molecule,false,true,false,ddinter,0
MOL-02196,triheptanoin,small_molecule,false,true,false,ddinter,0
MOL-02197,trihexiphenidyl,small_molecule,true,false,false,pmbjp,1
MOL-02198,trihexyphenidyl,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02199,trimetazidine,small_molecule,true,false,false,pmbjp,2
MOL-02200,trimethadione,small_molecule,false,true,false,ddinter,0
MOL-02201,trimethaphan,small_molecule,false,true,false,ddinter,0
MOL-02202,trimethobenzamide,small_molecule,false,true,false,ddinter,0
MOL-02203,trimethoprim,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02204,trimetrexate,small_molecule,false,true,false,ddinter,0
MOL-02205,trimipramine,small_molecule,false,true,false,ddinter,0
MOL-02206,trioxsalen,small_molecule,false,true,false,ddinter,0
MOL-02207,tripelennamine,small_molecule,false,true,false,ddinter,0
MOL-02208,triprolidine,small_molecule,false,true,false,ddinter,0
MOL-02209,triptorelin,small_molecule,false,true,false,ddinter,0
MOL-02210,troglitazone,small_molecule,false,true,false,ddinter,0
MOL-02211,troleandomycin,small_molecule,false,true,false,ddinter,0
MOL-02212,tromethamine,small_molecule,false,true,false,ddinter,0
MOL-02213,tropicamide,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-02214,trospium,small_molecule,false,true,false,ddinter,0
MOL-02215,trovafloxacin,small_molecule,false,true,false,ddinter,0
MOL-02216,troxerutin,small_molecule,true,false,false,pmbjp,1
MOL-02217,trypsin,small_molecule,true,false,false,pmbjp,2
MOL-02218,trypsin k,small_molecule,true,false,false,pmbjp,1
MOL-02219,trypsin-chymotrypsin,small_molecule,true,false,false,pmbjp,1
MOL-02220,tryptophan,small_molecule,false,true,false,ddinter,0
MOL-02221,tuberculin purified protein derivative,small_molecule,false,true,true,ddinter|nppa,0
MOL-02222,tubocurarine,small_molecule,false,true,false,ddinter,0
MOL-02223,tucatinib,small_molecule,false,true,false,ddinter,0
MOL-02224,tulobuterol,small_molecule,true,false,false,pmbjp,1
MOL-02225,turmeric,small_molecule,false,true,false,ddinter,0
MOL-02226,turpentine oil,small_molecule,true,false,false,pmbjp,2
MOL-02227,typhoid vaccine,vaccine,false,true,false,ddinter,0
MOL-02228,tyropanoic acid,small_molecule,false,true,false,ddinter,0
MOL-02229,ubidecarenone,small_molecule,true,false,false,pmbjp,3
MOL-02230,ubrogepant,small_molecule,false,true,false,ddinter,0
MOL-02231,ulipristal,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02232,ulobetasol,small_molecule,false,true,false,ddinter,0
MOL-02233,umeclidinium,small_molecule,false,true,false,ddinter,0
MOL-02234,undenatured collagen ii,small_molecule,true,false,false,pmbjp,1
MOL-02235,under sheet,small_molecule,true,false,false,pmbjp,1
MOL-02236,upadacitinib,small_molecule,false,true,false,ddinter,0
MOL-02237,uracil mustard,small_molecule,false,true,false,ddinter,0
MOL-02238,urea,small_molecule,false,true,false,ddinter,0
MOL-02239,urofollitropin,small_molecule,false,true,false,ddinter,0
MOL-02240,urokinase,small_molecule,false,true,false,ddinter,0
MOL-02241,ursodeoxycholic acid,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02242,ustekinumab,biologic,false,true,false,ddinter,0
MOL-02243,vaccine recombinant,vaccine,true,false,false,pmbjp,1
MOL-02244,valaciclovir,small_molecule,false,true,false,ddinter,0
MOL-02245,valacyclovir,small_molecule,true,false,false,pmbjp,2
MOL-02246,valbenazine,small_molecule,false,true,false,ddinter,0
MOL-02247,valdecoxib,small_molecule,false,true,false,ddinter,0
MOL-02248,valerian,small_molecule,false,true,false,ddinter,0
MOL-02249,valethamate,small_molecule,true,false,false,pmbjp,1
MOL-02250,valganciclovir,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02251,valproic acid,small_molecule,true,true,true,pmbjp|ddinter|nppa,8
MOL-02252,valrubicin,small_molecule,false,true,false,ddinter,0
MOL-02253,valsartan,small_molecule,true,true,false,pmbjp|ddinter,5
MOL-02254,vancomycin,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02255,vandetanib,small_molecule,false,true,false,ddinter,0
MOL-02256,vardenafil,small_molecule,false,true,false,ddinter,0
MOL-02257,varenicline,small_molecule,false,true,false,ddinter,0
MOL-02258,varicella zoster vaccine,vaccine,false,true,false,ddinter,0
MOL-02259,vasopressin,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02260,vecuronium,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-02261,vedolizumab,biologic,false,true,false,ddinter,0
MOL-02262,velpatasvir,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02263,vemurafenib,small_molecule,false,true,false,ddinter,0
MOL-02264,venetoclax,small_molecule,false,true,false,ddinter,0
MOL-02265,venlafaxine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-02266,verapamil,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02267,verteporfin,small_molecule,false,true,false,ddinter,0
MOL-02268,vibegron,small_molecule,false,true,false,ddinter,0
MOL-02269,vibrio cholerae cvd -hgr strain live antigen,small_molecule,false,true,false,ddinter,0
MOL-02270,vigabatrin,small_molecule,false,true,false,ddinter,0
MOL-02271,vilanterol,small_molecule,false,true,false,ddinter,0
MOL-02272,vilazodone,small_molecule,false,true,false,ddinter,0
MOL-02273,vildaglipitin,small_molecule,true,false,false,pmbjp,1
MOL-02274,vildagliptin,small_molecule,true,false,false,pmbjp,15
MOL-02275,vinblastine,small_molecule,false,true,true,ddinter|nppa,0
MOL-02276,vincristine,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-02277,vinorelbine,small_molecule,false,true,false,ddinter,0
MOL-02278,vismodegib,small_molecule,false,true,false,ddinter,0
MOL-02279,vit d,small_molecule,true,false,false,pmbjp,1
MOL-02280,vit k,small_molecule,true,false,false,pmbjp,1
MOL-02281,vitamin a,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-02282,vitamin b,small_molecule,true,false,false,pmbjp,3
MOL-02283,vitamin b benfotiamine,small_molecule,true,false,false,pmbjp,1
MOL-02284,vitamin b complex,small_molecule,true,false,false,pmbjp,1
MOL-02285,vitamin b folic acid,small_molecule,true,false,false,pmbjp,1
MOL-02286,vitamin b zinc,small_molecule,true,false,false,pmbjp,1
MOL-02287,vitamin b-complex,small_molecule,true,false,false,pmbjp,2
MOL-02288,vitamin b-complex fort zinc,small_molecule,true,false,false,pmbjp,1
MOL-02289,vitamin d,small_molecule,true,true,false,pmbjp|ddinter,17
MOL-02290,vitamin e,small_molecule,true,true,false,pmbjp|ddinter,4
MOL-02291,vitamin k,small_molecule,true,false,false,pmbjp,3
MOL-02292,vitamin-c,small_molecule,true,false,false,pmbjp,1
MOL-02293,vitamine b complex,small_molecule,true,false,false,pmbjp,1
MOL-02294,vitamins,small_molecule,true,false,false,pmbjp,1
MOL-02295,vitamins a c d e b complex,small_molecule,true,false,false,pmbjp,1
MOL-02296,voglibose,small_molecule,true,false,false,pmbjp,16
MOL-02297,von willebrand factor human,small_molecule,false,true,false,ddinter,0
MOL-02298,vorapaxar,small_molecule,false,true,false,ddinter,0
MOL-02299,voriconazole,small_molecule,true,true,false,pmbjp|ddinter,1
MOL-02300,vorinostat,small_molecule,false,true,false,ddinter,0
MOL-02301,vortioxetine,small_molecule,true,true,false,pmbjp|ddinter,3
MOL-02302,voxelotor,small_molecule,false,true,false,ddinter,0
MOL-02303,voxilaprevir,small_molecule,false,true,false,ddinter,0
MOL-02304,warfarin,small_molecule,true,true,true,pmbjp|ddinter|nppa,3
MOL-02305,water,small_molecule,true,false,true,pmbjp|nppa,2
MOL-02306,whole blood,small_molecule,false,false,true,nppa,0
MOL-02307,xylometazoline,small_molecule,true,true,true,pmbjp|ddinter|nppa,1
MOL-02308,yellow fever vaccine,vaccine,false,true,false,ddinter,0
MOL-02309,yohimbine,small_molecule,false,true,false,ddinter,0
MOL-02310,zafirlukast,small_molecule,false,true,false,ddinter,0
MOL-02311,zalcitabine,small_molecule,false,true,false,ddinter,0
MOL-02312,zaleplon,small_molecule,false,true,false,ddinter,0
MOL-02313,zanamivir,small_molecule,false,true,false,ddinter,0
MOL-02314,zanubrutinib,small_molecule,false,true,false,ddinter,0
MOL-02315,zeaxanthin,small_molecule,true,false,false,pmbjp,2
MOL-02316,ziconotide,small_molecule,false,true,false,ddinter,0
MOL-02317,zidovudine,small_molecule,false,true,true,ddinter|nppa,0
MOL-02318,zileuton,small_molecule,false,true,false,ddinter,0
MOL-02319,zinc,small_molecule,true,true,true,pmbjp|ddinter|nppa,11
MOL-02320,zinc oxide,small_molecule,true,false,false,pmbjp,2
MOL-02321,zinc pyrithione,small_molecule,true,false,false,pmbjp,1
MOL-02322,ziprasidone,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02323,zoledronic acid,small_molecule,true,true,true,pmbjp|ddinter|nppa,2
MOL-02324,zolmitriptan,small_molecule,false,true,false,ddinter,0
MOL-02325,zolpidem,small_molecule,true,true,true,pmbjp|ddinter|nppa,4
MOL-02326,zonisamide,small_molecule,true,true,false,pmbjp|ddinter,2
MOL-02327,zopiclone,small_molecule,false,true,false,ddinter,0
